age,job,marital_status,education,balance_eur,housing_loan,personal_loan,communication_type,contacts_this_campaign,days_since_previous_contact,contacts_before_campaign,previous_campaign_outcome,subscribed,call_duration_minutes,days_since_previous_contact_nan,contacts_before_campaign_nan,date,weekday,month,was_contacted_before,job_group,has_loan,has_both_loan
31,admin.,Single,secondary,523,0,1,cellular,1,109,5,failure,0,5.383333333333334,109.0,5.0,2010-02-02,Tuesday,February,1,Admin/Mgmt/Tech,1,0
65,retired,Married,primary,493,0,0,cellular,1,109,2,failure,0,5.8,109.0,2.0,2010-02-02,Tuesday,February,1,Student/Retired/Unemployed,0,0
56,services,Married,secondary,1989,0,0,cellular,2,281,2,failure,1,5.6,281.0,2.0,2010-02-03,Wednesday,February,1,Blue-collar/Service,0,0
76,retired,Married,secondary,852,0,0,telephone,2,-1,0,unknown,0,4.716666666666667,,,2010-02-03,Wednesday,February,0,Student/Retired/Unemployed,0,0
53,admin.,Single,secondary,2398,1,0,cellular,1,92,1,success,0,1.8,92.0,1.0,2010-02-03,Wednesday,February,1,Admin/Mgmt/Tech,1,0
64,housemaid,Married,unknown,2645,0,0,telephone,2,-1,0,unknown,1,3.65,,,2010-02-03,Wednesday,February,0,Blue-collar/Service,0,0
30,technician,Single,tertiary,4060,0,0,cellular,1,93,1,other,1,2.9833333333333334,93.0,1.0,2010-02-03,Wednesday,February,1,Admin/Mgmt/Tech,0,0
42,admin.,Married,secondary,100,1,0,cellular,1,-1,0,unknown,0,2.1,,,2010-02-03,Wednesday,February,0,Admin/Mgmt/Tech,1,0
33,technician,Married,secondary,303,1,0,cellular,1,301,5,success,1,5.916666666666667,301.0,5.0,2010-02-03,Wednesday,February,1,Admin/Mgmt/Tech,1,0
34,admin.,Single,secondary,661,1,0,cellular,1,96,9,other,0,2.033333333333333,96.0,9.0,2010-02-03,Wednesday,February,1,Admin/Mgmt/Tech,1,0
72,retired,Married,primary,2600,0,0,cellular,2,82,3,success,1,7.383333333333334,82.0,3.0,2010-02-03,Wednesday,February,1,Student/Retired/Unemployed,0,0
44,technician,Married,tertiary,1818,1,1,cellular,1,92,4,failure,1,8.466666666666667,92.0,4.0,2010-02-03,Wednesday,February,1,Admin/Mgmt/Tech,1,1
37,admin.,Single,secondary,728,0,0,cellular,1,174,2,other,1,2.15,174.0,2.0,2010-02-03,Wednesday,February,1,Admin/Mgmt/Tech,0,0
31,unemployed,Single,tertiary,302,0,0,cellular,1,357,3,success,1,5.816666666666666,357.0,3.0,2010-02-03,Wednesday,February,1,Student/Retired/Unemployed,0,0
44,technician,Single,tertiary,678,0,0,cellular,1,124,2,other,0,1.85,124.0,2.0,2010-02-03,Wednesday,February,1,Admin/Mgmt/Tech,0,0
52,blue-collar,Married,secondary,955,0,1,cellular,1,48,3,success,1,2.55,48.0,3.0,2010-02-03,Wednesday,February,1,Blue-collar/Service,1,0
35,technician,Single,secondary,230,0,0,cellular,1,-1,0,unknown,0,4.8,,,2010-02-03,Wednesday,February,0,Admin/Mgmt/Tech,0,0
34,technician,Married,secondary,0,1,0,cellular,1,91,2,other,0,2.433333333333333,91.0,2.0,2010-02-03,Wednesday,February,1,Admin/Mgmt/Tech,1,0
37,technician,Single,secondary,265,1,1,cellular,1,366,2,failure,1,2.3333333333333335,366.0,2.0,2010-02-03,Wednesday,February,1,Admin/Mgmt/Tech,1,1
35,admin.,Married,tertiary,221,1,1,cellular,2,-1,0,unknown,0,2.3666666666666667,,,2010-02-03,Wednesday,February,0,Admin/Mgmt/Tech,1,1
34,management,Married,tertiary,123,0,0,cellular,3,-1,0,unknown,1,5.016666666666667,,,2010-02-03,Wednesday,February,0,Admin/Mgmt/Tech,0,0
78,retired,Married,unknown,4807,0,0,telephone,2,104,4,success,1,14.866666666666667,104.0,4.0,2010-02-03,Wednesday,February,1,Student/Retired/Unemployed,0,0
45,admin.,Married,secondary,205,0,0,cellular,1,92,1,success,1,6.216666666666667,92.0,1.0,2010-02-03,Wednesday,February,1,Admin/Mgmt/Tech,0,0
37,management,Married,tertiary,238,0,0,cellular,1,92,1,success,1,3.0833333333333335,92.0,1.0,2010-02-03,Wednesday,February,1,Admin/Mgmt/Tech,0,0
29,technician,Married,secondary,95,0,1,cellular,3,-1,0,unknown,1,2.8666666666666667,,,2010-02-03,Wednesday,February,0,Admin/Mgmt/Tech,1,0
77,retired,Married,unknown,38,0,0,telephone,1,-1,0,unknown,0,4.35,,,2010-02-03,Wednesday,February,0,Student/Retired/Unemployed,0,0
68,retired,Married,tertiary,2812,0,0,cellular,2,181,1,failure,1,4.65,181.0,1.0,2010-02-03,Wednesday,February,1,Student/Retired/Unemployed,0,0
36,self-employed,Married,tertiary,506,0,0,cellular,1,92,3,success,0,2.066666666666667,92.0,3.0,2010-02-03,Wednesday,February,1,Entrepreneur/Self-employed,0,0
38,admin.,Single,secondary,262,0,0,cellular,2,180,6,failure,1,5.25,180.0,6.0,2010-02-03,Wednesday,February,1,Admin/Mgmt/Tech,0,0
53,management,Married,tertiary,6571,0,0,cellular,1,-1,0,unknown,1,3.466666666666667,,,2010-02-03,Wednesday,February,0,Admin/Mgmt/Tech,0,0
59,housemaid,Married,secondary,0,0,0,telephone,1,99,4,failure,0,12.033333333333333,99.0,4.0,2010-02-03,Wednesday,February,1,Blue-collar/Service,0,0
74,retired,Married,primary,5539,0,0,cellular,2,181,1,success,0,4.216666666666667,181.0,1.0,2010-02-03,Wednesday,February,1,Student/Retired/Unemployed,0,0
39,services,Married,secondary,2758,0,0,cellular,3,-1,0,unknown,1,10.966666666666667,,,2010-02-04,Thursday,February,0,Blue-collar/Service,0,0
55,management,Single,tertiary,2037,0,0,cellular,2,94,3,success,1,5.083333333333333,94.0,3.0,2010-02-04,Thursday,February,1,Admin/Mgmt/Tech,0,0
32,student,Single,tertiary,0,0,0,cellular,3,276,2,failure,1,3.8833333333333333,276.0,2.0,2010-02-04,Thursday,February,1,Student/Retired/Unemployed,0,0
62,retired,Married,secondary,569,0,0,cellular,5,184,1,success,1,1.5666666666666667,184.0,1.0,2010-02-04,Thursday,February,1,Student/Retired/Unemployed,0,0
76,retired,Married,primary,2223,0,0,telephone,1,-1,0,unknown,1,7.15,,,2010-02-04,Thursday,February,0,Student/Retired/Unemployed,0,0
42,technician,Married,tertiary,3777,1,0,cellular,4,-1,0,unknown,0,2.316666666666667,,,2010-02-04,Thursday,February,0,Admin/Mgmt/Tech,1,0
47,housemaid,Single,primary,46,0,0,cellular,1,-1,0,unknown,0,6.183333333333334,,,2010-02-04,Thursday,February,0,Blue-collar/Service,0,0
35,admin.,Single,secondary,1085,0,0,cellular,6,97,12,other,1,3.25,97.0,12.0,2010-02-04,Thursday,February,1,Admin/Mgmt/Tech,0,0
54,admin.,Single,secondary,0,1,1,cellular,1,182,3,success,0,5.5,182.0,3.0,2010-02-04,Thursday,February,1,Admin/Mgmt/Tech,1,1
37,admin.,Single,secondary,115,0,0,cellular,1,83,9,failure,0,3.1166666666666667,83.0,9.0,2010-02-04,Thursday,February,1,Admin/Mgmt/Tech,0,0
55,admin.,Married,secondary,602,0,0,cellular,2,150,6,success,1,6.5,150.0,6.0,2010-02-04,Thursday,February,1,Admin/Mgmt/Tech,0,0
77,retired,Married,secondary,2123,0,0,telephone,4,-1,0,unknown,0,2.35,,,2010-02-04,Thursday,February,0,Student/Retired/Unemployed,0,0
41,technician,Single,tertiary,1646,1,0,cellular,1,184,6,success,1,4.35,184.0,6.0,2010-02-04,Thursday,February,1,Admin/Mgmt/Tech,1,0
51,admin.,Married,secondary,1574,0,0,cellular,2,-1,0,unknown,0,2.4833333333333334,,,2010-02-04,Thursday,February,0,Admin/Mgmt/Tech,0,0
33,admin.,Married,tertiary,0,1,1,cellular,5,98,2,other,0,1.85,98.0,2.0,2010-02-04,Thursday,February,1,Admin/Mgmt/Tech,1,1
30,services,Married,tertiary,1019,0,0,cellular,1,234,1,other,0,2.5833333333333335,234.0,1.0,2010-02-04,Thursday,February,1,Blue-collar/Service,0,0
30,student,Single,secondary,4,0,0,cellular,2,-1,0,unknown,0,7.383333333333334,,,2010-02-04,Thursday,February,0,Student/Retired/Unemployed,0,0
35,technician,Single,tertiary,144,1,1,cellular,4,113,20,failure,0,3.3666666666666667,113.0,20.0,2010-02-04,Thursday,February,1,Admin/Mgmt/Tech,1,1
28,management,Single,tertiary,5474,0,0,cellular,4,191,5,success,0,3.0166666666666666,191.0,5.0,2010-02-04,Thursday,February,1,Admin/Mgmt/Tech,0,0
35,unemployed,Single,tertiary,415,0,0,cellular,1,176,1,failure,1,10.816666666666666,176.0,1.0,2010-02-04,Thursday,February,1,Student/Retired/Unemployed,0,0
21,student,Single,secondary,210,0,0,telephone,2,174,1,failure,0,2.05,174.0,1.0,2010-02-04,Thursday,February,1,Student/Retired/Unemployed,0,0
80,retired,Married,secondary,2354,0,0,telephone,1,181,2,failure,1,12.316666666666666,181.0,2.0,2010-02-04,Thursday,February,1,Student/Retired/Unemployed,0,0
61,management,Married,tertiary,175,0,0,telephone,2,183,2,success,0,1.3166666666666667,183.0,2.0,2010-02-04,Thursday,February,1,Admin/Mgmt/Tech,0,0
38,technician,Married,secondary,318,0,0,cellular,1,181,5,failure,1,6.383333333333334,181.0,5.0,2010-02-04,Thursday,February,1,Admin/Mgmt/Tech,0,0
63,housemaid,Married,secondary,2,0,0,cellular,2,93,1,success,0,0.75,93.0,1.0,2010-02-04,Thursday,February,1,Blue-collar/Service,0,0
48,blue-collar,Married,secondary,1730,1,0,cellular,1,178,2,failure,1,8.15,178.0,2.0,2010-02-04,Thursday,February,1,Blue-collar/Service,1,0
76,retired,Married,tertiary,0,0,0,telephone,3,169,1,failure,0,1.5333333333333334,169.0,1.0,2010-02-04,Thursday,February,1,Student/Retired/Unemployed,0,0
28,services,Single,secondary,1059,0,0,cellular,5,276,1,other,0,2.433333333333333,276.0,1.0,2010-02-04,Thursday,February,1,Blue-collar/Service,0,0
29,services,Single,tertiary,1788,0,0,cellular,1,100,1,success,0,5.05,100.0,1.0,2010-02-04,Thursday,February,1,Blue-collar/Service,0,0
39,technician,Married,secondary,0,1,1,cellular,1,-1,0,unknown,0,1.0,,,2010-02-04,Thursday,February,0,Admin/Mgmt/Tech,1,1
29,management,Single,tertiary,308,0,0,cellular,2,184,1,failure,0,2.7,184.0,1.0,2010-02-04,Thursday,February,1,Admin/Mgmt/Tech,0,0
30,blue-collar,Single,secondary,228,0,0,cellular,1,365,1,failure,0,3.8666666666666667,365.0,1.0,2010-02-05,Friday,February,1,Blue-collar/Service,0,0
33,technician,Single,tertiary,696,0,1,cellular,1,176,8,failure,0,3.216666666666667,176.0,8.0,2010-02-05,Friday,February,1,Admin/Mgmt/Tech,1,0
32,blue-collar,Single,secondary,228,0,0,telephone,1,288,3,failure,0,2.933333333333333,288.0,3.0,2010-02-05,Friday,February,1,Blue-collar/Service,0,0
25,management,Married,unknown,448,0,0,cellular,1,297,1,success,1,2.5166666666666666,297.0,1.0,2010-02-05,Friday,February,1,Admin/Mgmt/Tech,0,0
34,management,Single,tertiary,382,0,0,cellular,1,94,1,failure,0,2.466666666666667,94.0,1.0,2010-02-05,Friday,February,1,Admin/Mgmt/Tech,0,0
76,retired,Married,secondary,2302,0,0,telephone,1,87,2,failure,0,1.8333333333333333,87.0,2.0,2010-02-05,Friday,February,1,Student/Retired/Unemployed,0,0
34,management,Married,tertiary,1778,0,0,cellular,1,93,3,success,0,1.65,93.0,3.0,2010-02-05,Friday,February,1,Admin/Mgmt/Tech,0,0
30,student,Single,unknown,145,0,0,cellular,3,175,1,failure,0,1.6,175.0,1.0,2010-02-05,Friday,February,1,Student/Retired/Unemployed,0,0
36,admin.,Single,tertiary,994,0,0,cellular,1,176,5,failure,1,3.25,176.0,5.0,2010-02-05,Friday,February,1,Admin/Mgmt/Tech,0,0
32,admin.,Single,tertiary,3188,0,0,cellular,2,242,1,other,0,1.0833333333333333,242.0,1.0,2010-02-05,Friday,February,1,Admin/Mgmt/Tech,0,0
42,admin.,Married,tertiary,1536,0,0,cellular,1,182,3,success,0,2.2,182.0,3.0,2010-02-05,Friday,February,1,Admin/Mgmt/Tech,0,0
36,management,Single,tertiary,1057,0,0,cellular,2,-1,0,unknown,0,6.383333333333334,,,2010-02-05,Friday,February,0,Admin/Mgmt/Tech,0,0
37,admin.,Married,secondary,96,0,0,cellular,1,182,3,success,0,1.7,182.0,3.0,2010-02-05,Friday,February,1,Admin/Mgmt/Tech,0,0
71,retired,Married,tertiary,4388,0,0,cellular,1,183,3,other,0,5.766666666666667,183.0,3.0,2010-02-05,Friday,February,1,Student/Retired/Unemployed,0,0
29,housemaid,Single,tertiary,19,0,0,cellular,2,64,2,success,1,1.8333333333333333,64.0,2.0,2010-02-05,Friday,February,1,Blue-collar/Service,0,0
27,management,Single,secondary,145,1,0,cellular,3,-1,0,unknown,0,1.1166666666666667,,,2010-02-05,Friday,February,0,Admin/Mgmt/Tech,1,0
43,management,Married,tertiary,0,1,0,cellular,2,-1,0,unknown,0,4.666666666666667,,,2010-02-05,Friday,February,0,Admin/Mgmt/Tech,1,0
58,unemployed,Married,secondary,1625,0,0,cellular,2,-1,0,unknown,1,4.766666666666667,,,2010-02-05,Friday,February,0,Student/Retired/Unemployed,0,0
73,retired,Married,tertiary,443,0,0,cellular,2,-1,0,unknown,0,2.216666666666667,,,2010-02-05,Friday,February,0,Student/Retired/Unemployed,0,0
34,blue-collar,Married,secondary,1221,1,0,cellular,2,274,6,failure,0,3.5,274.0,6.0,2010-02-05,Friday,February,1,Blue-collar/Service,1,0
29,blue-collar,Married,secondary,3310,0,0,cellular,2,-1,0,unknown,0,4.6,,,2010-02-05,Friday,February,0,Blue-collar/Service,0,0
49,blue-collar,Married,secondary,171,0,0,telephone,6,-1,0,unknown,0,4.333333333333333,,,2010-02-05,Friday,February,0,Blue-collar/Service,0,0
52,management,Married,unknown,339,0,0,telephone,7,-1,0,unknown,0,2.066666666666667,,,2010-02-05,Friday,February,0,Admin/Mgmt/Tech,0,0
65,retired,Married,primary,343,0,0,telephone,2,-1,0,unknown,0,2.65,,,2010-02-05,Friday,February,0,Student/Retired/Unemployed,0,0
33,management,Married,tertiary,2750,0,0,cellular,1,-1,0,unknown,0,4.033333333333333,,,2010-02-05,Friday,February,0,Admin/Mgmt/Tech,0,0
25,management,Single,tertiary,145,0,0,cellular,1,182,1,failure,0,2.4166666666666665,182.0,1.0,2010-02-05,Friday,February,1,Admin/Mgmt/Tech,0,0
32,technician,Married,tertiary,2976,1,0,cellular,1,175,5,failure,1,13.05,175.0,5.0,2010-02-05,Friday,February,1,Admin/Mgmt/Tech,1,0
41,admin.,Single,secondary,1232,0,0,cellular,1,-1,0,unknown,0,3.6166666666666667,,,2010-02-05,Friday,February,0,Admin/Mgmt/Tech,0,0
42,admin.,Single,secondary,490,1,0,cellular,2,188,1,failure,0,3.3833333333333333,188.0,1.0,2010-02-08,Monday,February,1,Admin/Mgmt/Tech,1,0
46,blue-collar,Married,secondary,1144,1,0,cellular,2,129,3,other,1,6.266666666666667,129.0,3.0,2010-02-08,Monday,February,1,Blue-collar/Service,1,0
23,admin.,Single,tertiary,897,1,0,cellular,2,280,8,failure,1,3.1666666666666665,280.0,8.0,2010-02-08,Monday,February,1,Admin/Mgmt/Tech,1,0
84,retired,Single,primary,2619,0,0,telephone,2,115,2,failure,0,2.4166666666666665,115.0,2.0,2010-02-08,Monday,February,1,Student/Retired/Unemployed,0,0
67,retired,Single,secondary,704,0,0,cellular,2,97,1,success,1,3.1,97.0,1.0,2010-02-08,Monday,February,1,Student/Retired/Unemployed,0,0
34,technician,Married,secondary,3000,1,1,cellular,3,221,1,failure,0,3.5833333333333335,221.0,1.0,2010-02-08,Monday,February,1,Admin/Mgmt/Tech,1,1
30,management,Married,tertiary,1996,0,0,cellular,3,101,1,other,1,18.883333333333333,101.0,1.0,2010-02-08,Monday,February,1,Admin/Mgmt/Tech,0,0
22,student,Single,secondary,216,0,0,cellular,1,187,1,success,1,6.05,187.0,1.0,2010-02-08,Monday,February,1,Student/Retired/Unemployed,0,0
56,admin.,Married,unknown,2038,0,0,cellular,1,305,1,success,0,6.75,305.0,1.0,2010-02-08,Monday,February,1,Admin/Mgmt/Tech,0,0
24,technician,Married,secondary,556,1,0,cellular,1,94,4,success,1,4.633333333333334,94.0,4.0,2010-02-08,Monday,February,1,Admin/Mgmt/Tech,1,0
47,admin.,Married,tertiary,97,1,0,cellular,3,-1,0,unknown,0,5.666666666666667,,,2010-02-08,Monday,February,0,Admin/Mgmt/Tech,1,0
53,retired,Married,secondary,4968,0,0,cellular,1,333,1,other,0,1.5666666666666667,333.0,1.0,2010-02-08,Monday,February,1,Student/Retired/Unemployed,0,0
45,admin.,Married,secondary,1206,0,0,telephone,1,446,3,failure,1,5.15,446.0,3.0,2010-02-08,Monday,February,1,Admin/Mgmt/Tech,0,0
28,management,Single,tertiary,266,0,0,cellular,1,-1,0,unknown,0,1.8,,,2010-02-08,Monday,February,0,Admin/Mgmt/Tech,0,0
39,management,Married,tertiary,1301,0,0,cellular,2,179,1,failure,0,3.0833333333333335,179.0,1.0,2010-02-08,Monday,February,1,Admin/Mgmt/Tech,0,0
40,management,Married,tertiary,1855,0,0,telephone,6,-1,0,unknown,1,1.3,,,2010-02-08,Monday,February,0,Admin/Mgmt/Tech,0,0
79,retired,Single,secondary,631,0,0,telephone,2,181,1,failure,0,1.75,181.0,1.0,2010-02-08,Monday,February,1,Student/Retired/Unemployed,0,0
29,management,Single,unknown,698,0,0,cellular,1,-1,0,unknown,0,3.1,,,2010-02-08,Monday,February,0,Admin/Mgmt/Tech,0,0
35,management,Married,tertiary,62,0,0,cellular,2,185,2,failure,1,7.816666666666666,185.0,2.0,2010-02-08,Monday,February,1,Admin/Mgmt/Tech,0,0
36,management,Married,tertiary,1257,0,0,cellular,9,101,1,other,0,1.8,101.0,1.0,2010-02-08,Monday,February,1,Admin/Mgmt/Tech,0,0
53,admin.,Married,secondary,1228,1,1,cellular,2,188,1,success,0,1.9333333333333333,188.0,1.0,2010-02-08,Monday,February,1,Admin/Mgmt/Tech,1,1
52,management,Married,tertiary,3634,0,0,cellular,8,-1,0,unknown,1,5.683333333333334,,,2010-02-08,Monday,February,0,Admin/Mgmt/Tech,0,0
33,student,Married,secondary,1536,0,0,cellular,1,92,3,success,1,5.983333333333333,92.0,3.0,2010-02-09,Tuesday,February,1,Student/Retired/Unemployed,0,0
60,technician,Married,secondary,824,1,0,cellular,1,558,7,other,1,2.1166666666666667,558.0,7.0,2010-02-09,Tuesday,February,1,Admin/Mgmt/Tech,1,0
24,student,Single,tertiary,235,0,0,cellular,1,92,1,success,1,1.6333333333333333,92.0,1.0,2010-02-09,Tuesday,February,1,Student/Retired/Unemployed,0,0
18,student,Single,unknown,108,0,0,cellular,1,183,1,success,1,1.5333333333333334,183.0,1.0,2010-02-09,Tuesday,February,1,Student/Retired/Unemployed,0,0
65,entrepreneur,Married,tertiary,2331,0,0,telephone,1,92,1,success,1,4.833333333333333,92.0,1.0,2010-02-09,Tuesday,February,1,Entrepreneur/Self-employed,0,0
25,student,Single,secondary,125,0,0,cellular,1,92,2,success,1,3.5833333333333335,92.0,2.0,2010-02-09,Tuesday,February,1,Student/Retired/Unemployed,0,0
58,technician,Married,secondary,7554,0,0,telephone,1,469,1,success,0,2.783333333333333,469.0,1.0,2010-02-09,Tuesday,February,1,Admin/Mgmt/Tech,0,0
36,technician,Single,secondary,27,1,0,cellular,1,260,2,success,1,10.516666666666667,260.0,2.0,2010-02-09,Tuesday,February,1,Admin/Mgmt/Tech,1,0
27,management,Single,tertiary,390,0,0,cellular,2,104,2,failure,1,2.0,104.0,2.0,2010-02-09,Tuesday,February,1,Admin/Mgmt/Tech,0,0
32,technician,Single,tertiary,1527,1,0,cellular,1,92,3,failure,0,2.8666666666666667,92.0,3.0,2010-02-09,Tuesday,February,1,Admin/Mgmt/Tech,1,0
35,admin.,Single,secondary,-32,0,1,cellular,4,182,5,failure,1,1.05,182.0,5.0,2010-02-09,Tuesday,February,1,Admin/Mgmt/Tech,1,0
39,blue-collar,Single,tertiary,172,1,0,cellular,2,183,2,failure,1,2.0833333333333335,183.0,2.0,2010-02-09,Tuesday,February,1,Blue-collar/Service,1,0
53,admin.,Married,secondary,10541,0,0,cellular,2,92,1,success,1,2.7333333333333334,92.0,1.0,2010-02-09,Tuesday,February,1,Admin/Mgmt/Tech,0,0
23,student,Single,secondary,480,0,0,cellular,2,182,1,failure,1,12.366666666666667,182.0,1.0,2010-02-09,Tuesday,February,1,Student/Retired/Unemployed,0,0
34,admin.,Married,secondary,2374,1,0,cellular,2,92,3,success,1,4.05,92.0,3.0,2010-02-09,Tuesday,February,1,Admin/Mgmt/Tech,1,0
33,management,Single,tertiary,935,0,0,cellular,2,92,8,success,1,6.416666666666667,92.0,8.0,2010-02-09,Tuesday,February,1,Admin/Mgmt/Tech,0,0
33,technician,Single,secondary,2085,0,0,cellular,2,-1,0,unknown,1,8.35,,,2010-02-09,Tuesday,February,0,Admin/Mgmt/Tech,0,0
36,management,Single,tertiary,479,0,0,cellular,2,-1,0,unknown,1,10.483333333333333,,,2010-02-09,Tuesday,February,0,Admin/Mgmt/Tech,0,0
47,admin.,Married,secondary,0,0,1,cellular,2,93,2,other,0,1.4333333333333333,93.0,2.0,2010-02-10,Wednesday,February,1,Admin/Mgmt/Tech,1,0
52,unemployed,Married,secondary,94,0,0,cellular,1,92,13,success,1,2.55,92.0,13.0,2010-02-10,Wednesday,February,1,Student/Retired/Unemployed,0,0
33,management,Married,tertiary,22867,1,0,cellular,1,92,5,success,0,2.75,92.0,5.0,2010-02-10,Wednesday,February,1,Admin/Mgmt/Tech,1,0
36,student,Single,unknown,417,0,0,cellular,1,-1,0,unknown,1,2.5166666666666666,,,2010-02-10,Wednesday,February,0,Student/Retired/Unemployed,0,0
42,services,Single,tertiary,94,1,0,cellular,1,183,6,success,0,2.5166666666666666,183.0,6.0,2010-02-10,Wednesday,February,1,Blue-collar/Service,1,0
55,technician,Single,secondary,3450,0,0,cellular,1,183,1,failure,1,2.816666666666667,183.0,1.0,2010-02-10,Wednesday,February,1,Admin/Mgmt/Tech,0,0
60,retired,Married,secondary,1853,0,0,cellular,1,183,1,success,1,3.9,183.0,1.0,2010-02-10,Wednesday,February,1,Student/Retired/Unemployed,0,0
38,admin.,Single,tertiary,3954,1,0,cellular,1,182,3,failure,0,3.35,182.0,3.0,2010-02-10,Wednesday,February,1,Admin/Mgmt/Tech,1,0
61,retired,Married,tertiary,2557,1,0,cellular,2,92,5,success,1,2.6333333333333333,92.0,5.0,2010-02-10,Wednesday,February,1,Student/Retired/Unemployed,1,0
58,technician,Married,secondary,589,1,0,cellular,3,183,6,success,1,8.516666666666667,183.0,6.0,2010-02-10,Wednesday,February,1,Admin/Mgmt/Tech,1,0
48,unemployed,Single,secondary,201,0,0,cellular,2,92,2,success,1,6.766666666666667,92.0,2.0,2010-02-10,Wednesday,February,1,Student/Retired/Unemployed,0,0
35,technician,Married,tertiary,7050,0,0,cellular,3,187,1,success,1,4.633333333333334,187.0,1.0,2010-02-10,Wednesday,February,1,Admin/Mgmt/Tech,0,0
34,management,Single,tertiary,2885,0,0,cellular,2,156,4,other,1,5.233333333333333,156.0,4.0,2010-02-10,Wednesday,February,1,Admin/Mgmt/Tech,0,0
58,management,Married,secondary,2155,0,1,cellular,2,92,5,success,1,2.25,92.0,5.0,2010-02-10,Wednesday,February,1,Admin/Mgmt/Tech,1,0
39,technician,Single,secondary,902,1,0,cellular,2,180,5,failure,1,11.516666666666667,180.0,5.0,2010-02-10,Wednesday,February,1,Admin/Mgmt/Tech,1,0
70,retired,Married,primary,579,0,0,cellular,2,181,1,failure,0,1.3666666666666667,181.0,1.0,2010-02-11,Thursday,February,1,Student/Retired/Unemployed,0,0
44,management,Married,tertiary,1791,0,0,cellular,1,190,1,success,1,1.1833333333333333,190.0,1.0,2010-02-11,Thursday,February,1,Admin/Mgmt/Tech,0,0
54,unknown,Married,secondary,2206,0,0,cellular,1,91,3,success,1,7.483333333333333,91.0,3.0,2010-02-11,Thursday,February,1,Unknown,0,0
27,student,Single,tertiary,5291,0,0,cellular,1,91,4,success,1,4.883333333333334,91.0,4.0,2010-02-11,Thursday,February,1,Student/Retired/Unemployed,0,0
33,unemployed,Married,secondary,1211,0,0,cellular,1,188,1,success,1,8.916666666666666,188.0,1.0,2010-02-11,Thursday,February,1,Student/Retired/Unemployed,0,0
77,retired,Married,secondary,638,0,0,cellular,1,188,1,success,1,4.8,188.0,1.0,2010-02-11,Thursday,February,1,Student/Retired/Unemployed,0,0
75,retired,Single,primary,37127,0,0,cellular,1,-1,0,unknown,0,8.416666666666666,,,2010-02-11,Thursday,February,0,Student/Retired/Unemployed,0,0
